emb 0,emb 1,emb 2,emb 3,emb 4,emb 5,emb 6,emb 7,labels
1.596375,0.7431102,0.95093316,1.7907914,0.60723037,1.0507095,2.5221496,2.3042216,surprise
1.4156306,0.6691771,0.7559231,1.8666186,0.5111624,1.0490195,2.534823,2.27225,surprise
1.462556,0.6365802,0.85645276,1.5326836,0.534193,1.1866891,2.5529487,2.525935,surprise
1.5476544,0.6026646,1.0326312,1.7098511,0.432312,0.86141175,2.9604495,2.6857443,surprise
1.938947,0.59701216,0.9841991,1.8876846,0.45106786,0.91080564,2.734396,2.4567158,surprise
1.6095933,0.78282374,0.54046166,1.8236834,0.6167097,1.2405947,2.4998024,2.6161125,surprise
1.3109708,0.57989424,0.9539704,2.2395382,0.6746771,1.2065531,2.4742558,2.5101564,surprise
1.5136143,0.38287875,0.6871237,1.4614294,0.6140454,1.1222483,2.4183972,2.6706874,surprise
1.2286775,0.3422031,0.88959134,1.6217841,0.81895304,0.7920183,2.550005,2.3057528,surprise
1.405833,0.60403484,0.76627654,1.641594,0.9748936,0.91425556,2.558009,2.5590198,surprise
1.8091031,0.8041101,0.7434101,1.6857977,0.5668394,1.2943289,2.4582884,2.719366,surprise
1.5908794,0.626953,1.2396003,1.68047,0.9103079,0.84442747,2.5060976,2.5715642,surprise
1.5230032,0.5220255,0.89685863,1.5928277,0.31778297,1.2546026,2.4905922,2.5773728,surprise
1.7081519,0.6662817,0.9419339,1.9317429,0.48407763,1.0662742,2.5837584,2.4248416,surprise
1.4890189,0.76920813,0.7454368,1.7468823,0.90189147,1.0959027,2.5470133,2.6122656,surprise
1.3640956,0.59075177,1.1673863,1.5451028,0.626294,0.9897082,2.5933847,2.6508346,surprise
1.7111344,0.75801456,1.4275818,1.1457661,0.41546845,0.9667587,2.3306506,2.2997115,happy
1.8229526,0.9664756,0.9689244,1.2439412,0.5469237,1.1653862,2.2356417,2.6264248,happy
1.81861,0.84609574,1.4429805,1.4904193,0.45994368,1.1069552,2.0027325,2.2215822,happy
1.7292447,1.0599304,1.4806252,1.1027379,0.5793875,1.0746998,1.355324,2.1077085,happy
1.9638422,1.2602863,1.1764442,1.0299789,0.4864745,0.92684025,1.5193708,1.7503157,happy
1.962622,0.8014389,1.2488031,1.5749416,0.51051056,1.002844,2.3458536,2.2036283,happy
1.7153816,1.6233795,1.5987278,1.1274248,0.94894826,1.1266798,1.413904,1.9016483,happy
1.794179,1.1773901,1.6546217,0.9534887,0.8527315,0.93910223,1.7813,2.0468447,happy
1.7503022,1.2279503,1.5146593,0.6312247,0.80510277,0.79764956,1.9221934,2.0499291,happy
1.5853041,1.4380306,1.4762058,0.78585696,0.8568842,1.1305898,1.8478708,1.9426132,happy
1.9334911,1.5000039,1.8000365,1.0118507,0.64423466,1.0825214,1.9422973,2.2602699,happy
1.9081819,1.4104655,1.6410451,0.7729134,1.0279143,1.1628684,1.8433596,1.9384758,happy
1.8960489,1.557444,1.7096967,1.0487727,0.60664594,1.0340469,1.7763944,2.0789053,happy
1.9524565,1.4170809,1.7608556,0.9010864,0.65956897,0.82073087,1.6524245,2.16678,happy
2.1247683,1.3344188,1.4650431,0.9461395,0.65299636,0.8618729,1.770136,1.9634874,happy
1.8927788,1.3610266,1.6470428,0.9173908,0.7049249,0.98076725,1.974373,1.9303324,happy
1.6916792,1.5714691,1.2143636,0.960817,0.9518081,1.1394553,1.6089487,1.8543353,happy
1.9219025,1.4411515,1.4292469,0.9185548,0.71184,0.8925253,1.9108921,1.6567893,happy
1.8633928,1.5928954,1.7188904,0.85451806,0.61186033,1.1176058,2.0149612,2.0946565,happy
1.5359467,1.5277882,1.4466004,1.052406,0.75431824,0.9567265,1.7191014,1.7693917,happy
1.8192128,1.3453295,1.5095547,0.9016314,1.0450528,0.9118615,1.6696138,2.0510583,happy
2.12226,1.4181749,1.7944878,0.78117853,0.86886597,0.93839556,1.7622219,2.3054566,happy
1.9458925,1.3829232,1.46311,0.94606113,0.7877509,1.0785214,1.5595969,1.7426952,happy
2.0947042,1.5228599,1.6693397,1.1869433,0.7406035,0.9949671,1.9405134,1.9453408,happy
2.0716202,1.3412912,1.6166865,1.0270561,0.7656364,1.1501149,2.0048327,1.7678162,happy
1.975147,1.1818703,1.3657024,0.7337605,0.7469436,0.81431794,1.8984449,2.0545523,happy
1.7014072,1.3596648,1.4454322,0.7430943,0.75508684,1.1418911,2.0341096,1.8014528,happy
2.097242,1.1945065,1.4125829,0.70112485,0.8676703,0.74967796,1.9377958,2.09611,happy
1.9925146,1.4875193,1.5241429,0.89922106,0.554579,1.0809577,1.8233455,1.850855,happy
1.9628274,1.1678462,1.5218117,0.77825534,0.8343995,0.869917,1.7495975,2.1855865,happy
1.959091,1.5296645,1.4692833,1.0207905,0.4693467,1.3372539,1.6712359,1.9033259,happy
2.0834887,1.6304071,1.6457447,1.1266171,0.7142131,0.878489,1.8833294,1.9189471,happy
1.9081819,1.4104655,1.6410451,0.7729134,1.0279143,1.1628684,1.8433596,1.9384758,happy
1.7256309,1.5005176,1.5391682,1.2036238,0.9812167,0.986314,1.7218807,2.0176075,happy
1.5952256,1.2675024,1.7265701,0.78123546,0.85487175,1.2300019,1.7540774,1.9813963,happy
1.9720191,1.4504057,1.3723248,0.77954704,0.9806939,1.1393423,1.8707129,1.8937875,happy
1.804092,1.2596401,1.415722,0.7650295,0.91630536,1.072631,1.7585602,1.6678076,happy
1.9958303,1.2126148,1.8680179,0.8046192,0.74502623,1.1088492,1.8336345,2.0003881,happy
1.7622373,1.6032174,1.2097577,0.89999795,0.55275875,0.80904114,2.0642288,1.7950108,happy
2.1873667,1.5373247,1.5990748,0.861158,0.8892703,1.0366893,2.0243561,2.1672819,happy
1.7802154,1.3722885,1.2116091,0.838396,0.94015265,0.8706802,1.7803935,1.8393769,happy
2.12226,1.4181749,1.7944878,0.78117853,0.86886597,0.93839556,1.7622219,2.3054566,happy
1.9031845,1.3867723,1.6367651,0.7969791,1.033178,1.094262,1.8158709,1.9257499,happy
1.8743746,1.5027341,1.6009418,0.7999311,0.8871773,0.8540947,1.9141829,2.0407586,happy
1.9020413,1.3644284,1.3187159,1.0171248,0.86868113,0.9024523,1.5510807,1.8772101,happy
1.8022059,1.3752966,1.4570726,0.86195225,0.7873116,0.82800806,1.7682636,1.8221655,happy
1.9712232,1.6526142,1.4156193,0.912255,1.0040637,0.7983212,1.9324609,1.9246843,happy
1.8946075,1.4523602,1.5159438,0.9283439,1.2252554,0.97953,1.8011547,2.0167499,happy
1.8633928,1.5928954,1.7188904,0.85451806,0.61186033,1.1176058,2.0149612,2.0946565,happy
1.959091,1.5296645,1.4692833,1.0207905,0.4693467,1.3372539,1.6712359,1.9033259,happy
2.0102282,1.5236665,1.6508182,0.90926796,0.5521124,0.9382873,2.0463293,2.0109513,happy
1.7759691,1.5616089,1.4483145,0.93937755,1.0447913,1.1343448,1.8566482,2.0742638,happy
2.0020173,1.6311809,1.5096557,0.9962774,0.9936802,1.0945172,2.1613421,1.7745992,happy
1.9458925,1.3829232,1.46311,0.94606113,0.7877509,1.0785214,1.5595969,1.7426952,happy
1.7452307,1.5608401,1.5159777,0.71749145,0.7806105,0.8975969,2.0133858,1.9868809,happy
1.7509214,1.4493341,1.4266503,1.1145062,0.63573825,0.99327683,1.6896739,1.6477554,happy
1.883074,1.4436525,1.3846581,0.80434495,0.60623133,1.068472,1.8293524,1.995852,happy
1.9586848,1.2883929,1.3228347,0.88312906,1.1461536,0.74157315,1.9255208,2.028859,happy
1.9641964,1.4977779,1.3489747,0.9002702,0.84744483,0.8711836,1.7777864,1.915781,happy
1.9515967,1.4182961,1.4040297,1.1635351,0.7424265,1.0266834,1.7385147,1.5752158,happy
1.959091,1.5296645,1.4692833,1.0207905,0.4693467,1.3372539,1.6712359,1.9033259,happy
1.8986676,1.3881547,1.493156,0.9471204,0.9303726,1.2120905,1.8131868,1.7299638,happy
1.9162927,1.359816,1.4787356,1.0258406,0.49651113,0.9412617,1.861636,1.660504,happy
1.6881135,1.5439422,1.4318949,0.9211273,0.8244925,0.8611193,1.8291335,2.0100174,happy
1.7932293,1.4927667,1.5336624,0.92351437,1.1923193,1.0238969,2.02737,1.8491688,happy
1.9223843,1.5285383,1.4150922,0.86349195,0.7753299,0.9973815,1.91971,1.7592713,happy
1.9415902,1.6068884,1.7881858,1.0938206,0.66707814,1.121579,1.6878754,2.1485903,happy
1.7050009,1.3996942,1.3841387,0.99093384,0.76471114,0.947603,1.682156,1.8344272,happy
1.8325739,1.3572344,1.4775656,0.894292,0.9296685,1.2489914,1.7032263,1.6710856,happy
1.8258201,1.6682217,1.38039,0.8591701,0.56134236,1.114645,2.075314,1.9243371,happy
1.8355595,1.4017485,1.4387658,0.9348047,0.5866526,0.8832321,1.6915988,1.8559109,happy
1.5996131,1.5831782,1.709055,0.94370043,0.80007535,1.132855,1.8214493,2.1853585,happy
2.1260316,1.584942,1.3412969,0.8212547,0.5987379,0.8580993,1.9355193,2.0341134,happy
1.9031845,1.3867723,1.6367651,0.7969791,1.033178,1.094262,1.8158709,1.9257499,happy
1.6533414,1.1492199,1.6398088,0.75923723,0.7068767,0.98020715,1.9199774,1.8726512,happy
1.772574,1.4803895,1.3290786,0.9450542,0.65575725,1.1374472,1.8446628,2.0948129,happy
1.6771268,1.4084657,1.3994782,0.80148584,0.81962216,1.1127067,1.737359,2.1268523,happy
1.7461256,1.3213094,1.4394026,0.9583193,0.8825522,1.1511163,1.6818867,1.658775,happy
2.1685228,1.4323359,1.6094406,0.7581677,0.9386796,1.0831051,1.9643168,2.0331523,happy
1.4849014,1.6442552,1.6047618,0.94828045,0.8437531,0.96250284,1.921185,2.1017616,happy
1.7848054,1.4852479,1.4571655,0.63989747,0.8898897,1.053481,1.9405594,2.090632,happy
1.9729998,1.4970407,1.3355997,0.81276965,1.0733312,0.8826156,1.9942788,1.8667799,happy
1.920919,1.5661799,1.7343287,1.0316154,0.6064434,1.0311681,1.8106377,2.1093595,happy
2.0834887,1.6304071,1.6457447,1.1266171,0.7142131,0.878489,1.8833294,1.9189471,happy
1.9146122,1.4839531,1.6726073,0.6754702,0.7335326,1.043997,2.1163595,2.17187,happy
1.827147,1.4766151,1.5521464,0.83173573,0.9415509,1.0957098,1.9610122,1.9095457,happy
1.9851916,1.4087473,1.5735375,0.8851055,0.51292187,0.9229862,1.7668288,1.9610755,happy
1.7650928,1.471537,1.8442154,0.97678417,0.85077196,1.1070745,1.9289097,1.8849655,happy
1.8690017,1.5750321,1.7046404,1.0983615,0.89390045,0.96694124,1.7849865,2.238941,happy
2.0043879,1.3106884,1.7898123,0.96576434,0.76879805,0.9191542,2.0272455,2.1315024,happy
1.8394755,1.3767146,1.5908301,1.1162866,0.8363086,1.0552592,1.7848151,1.7433426,happy
1.9081819,1.4104655,1.6410451,0.7729134,1.0279143,1.1628684,1.8433596,1.9384758,happy
1.6771268,1.4084657,1.3994782,0.80148584,0.81962216,1.1127067,1.737359,2.1268523,happy
1.890651,1.5001999,1.6270623,0.77960086,0.93798745,1.1627303,1.9990295,2.1477907,happy
2.0287964,1.3271227,1.7757888,0.9026746,0.8454408,0.95130265,2.0391352,2.0742776,happy
2.0437145,1.549984,1.5057639,0.96555257,0.57365024,1.0839124,1.8369538,1.9928321,happy
1.9626906,1.6157619,1.6723481,1.08584,0.7427111,0.7291497,1.9549146,1.751026,happy
2.0912707,1.330959,1.5568789,1.0248184,1.0259644,0.9071697,2.0283484,1.8411326,happy
1.7442527,1.347276,1.4100715,0.8287418,0.9665492,0.8440935,1.7515725,1.8894163,happy
1.8192128,1.3453295,1.5095547,0.9016314,1.0450528,0.9118615,1.6696138,2.0510583,happy
1.7901077,1.367812,1.4645799,1.141343,0.66330296,1.1777185,1.7025139,1.6512126,happy
1.9544963,1.2744588,1.6113368,0.8192213,0.70776653,0.9975242,1.9264165,2.0090487,happy
2.0520267,1.5250413,1.504773,0.9810614,0.55254066,0.9891441,1.8080745,1.9111301,happy
1.8995291,1.2833673,1.695488,0.711775,1.0495676,1.0835998,1.7713745,2.005222,happy
1.7802154,1.3722885,1.2116091,0.838396,0.94015265,0.8706802,1.7803935,1.8393769,happy
2.026325,1.5451875,1.6062652,0.9779428,0.65073717,0.7870984,1.7387319,2.0343049,happy
1.7590407,1.4106928,1.7445873,0.7247467,0.6292936,1.0631728,1.7334725,2.2663372,happy
1.6761009,1.3519942,1.6017032,0.7858806,0.6264075,1.2095184,1.782976,2.212235,happy
1.8411807,1.3412286,1.4432644,0.83393264,0.70720875,1.0395085,1.7682048,1.8905711,happy
1.86264,1.3548058,1.4300631,0.7796809,0.56465554,0.93566614,1.707609,1.9992231,happy
1.9515967,1.4182961,1.4040297,1.1635351,0.7424265,1.0266834,1.7385147,1.5752158,happy
1.7776289,1.2581854,1.3451276,0.96317434,0.78868383,0.98555547,1.5332121,1.9063032,happy
1.8229389,1.4693573,1.2936187,0.81183755,0.6422996,1.0307356,1.7861288,1.9262156,happy
1.6761009,1.3519942,1.6017032,0.7858806,0.6264075,1.2095184,1.782976,2.212235,happy
1.8126614,1.3523597,1.7314283,1.0769186,0.7854875,1.1605132,1.8051039,1.6972398,happy
1.9851916,1.4087473,1.5735375,0.8851055,0.51292187,0.9229862,1.7668288,1.9610755,happy
2.2554157,1.4370824,1.5126015,0.8914944,0.6286931,0.95991325,2.0302267,1.9372487,happy
1.9930199,1.3311832,1.6878288,0.98371,0.5256768,0.91189295,1.933321,2.0412164,happy
2.1260316,1.584942,1.3412969,0.8212547,0.5987379,0.8580993,1.9355193,2.0341134,happy
1.9628274,1.1678462,1.5218117,0.77825534,0.8343995,0.869917,1.7495975,2.1855865,happy
2.0262601,1.527831,1.3510444,1.036485,0.9677226,1.008776,1.8426182,2.037011,happy
1.9576331,1.4826165,1.6326171,1.0991524,0.52974975,0.8185218,1.9208192,2.011878,happy
1.7234958,1.5244156,1.5183727,0.84527236,1.0683718,0.97430867,1.844853,1.9809477,happy
1.9947436,1.5108346,1.6778189,1.062124,0.79974246,0.8547963,2.0997753,1.7556533,happy
1.7697886,1.3416175,1.3839093,0.8070899,0.96317923,1.055235,1.7681336,1.6526673,happy
1.8022059,1.3752966,1.4570726,0.86195225,0.7873116,0.82800806,1.7682636,1.8221655,happy
2.097242,1.1945065,1.4125829,0.70112485,0.8676703,0.74967796,1.9377958,2.09611,happy
1.9524565,1.4170809,1.7608556,0.9010864,0.65956897,0.82073087,1.6524245,2.16678,happy
1.690561,1.3495399,1.5217402,0.5925796,0.8994894,0.73977387,1.858699,1.9596776,happy
2.1042542,1.3772949,1.5111616,0.79784596,0.5343583,0.9655026,2.1467557,1.8187368,happy
1.9261011,1.39697,1.6932021,0.90018964,0.9478935,0.8432202,2.0424826,2.1687608,happy
2.1537066,1.4063689,1.481952,0.73591,0.8401397,0.9498244,2.0209188,1.930374,happy
1.7600836,1.6382987,1.5137348,0.9005646,0.58397335,0.85593605,1.8640627,1.9800042,happy
1.7378154,1.3323747,1.6277906,0.7658004,0.8694206,0.79293996,1.9150075,2.1543288,happy
1.984526,1.4027532,1.5647933,0.9950116,0.8800187,0.69754416,1.975706,2.0637567,happy
2.111641,1.3564798,1.4035589,0.8842164,0.85193115,0.72232324,1.9867538,1.8785229,happy
2.0211048,1.4358722,1.6013829,1.0718426,1.1359837,1.0296053,1.9585279,1.8856785,happy
1.8314258,1.317224,1.3160582,0.75308925,0.8880182,0.8981617,1.7582903,1.8465768,happy
1.7113838,1.3718027,1.44719,0.68230635,0.60400766,0.89608186,1.9184566,1.9842613,happy
1.8335247,1.4498327,1.5016791,0.9044075,1.0290934,1.0300208,1.638147,2.2155051,happy
1.9576331,1.4826165,1.6326171,1.0991524,0.52974975,0.8185218,1.9208192,2.011878,happy
1.7342796,1.444653,1.7641919,0.76698333,0.8585308,1.3040774,1.8515446,1.7496471,happy
1.5853041,1.4380306,1.4762058,0.78585696,0.8568842,1.1305898,1.8478708,1.9426132,happy
1.8321009,1.3363136,1.4622123,0.850682,0.80532634,0.7918273,1.7660946,2.1584911,happy
1.942259,1.2780356,1.6254827,0.958487,0.65541667,1.285984,1.7315385,2.0280614,happy
2.1963995,1.5845176,1.4114777,0.85918367,0.5946928,0.84923035,1.9631612,1.9899665,happy
2.0063393,1.4940645,1.3246275,0.78335637,0.6186087,0.8263763,2.012933,1.851217,happy
2.0211048,1.4358722,1.6013829,1.0718426,1.1359837,1.0296053,1.9585279,1.8856785,happy
1.9305593,1.2884628,1.5231677,0.95971215,0.8945397,0.94656956,1.7012315,1.9770342,happy
1.7804277,1.1875669,1.4921247,0.7650326,1.1400777,1.0104629,1.7333711,1.895415,happy
1.975147,1.1818703,1.3657024,0.7337605,0.7469436,0.81431794,1.8984449,2.0545523,happy
1.8126614,1.3523597,1.7314283,1.0769186,0.7854875,1.1605132,1.8051039,1.6972398,happy
1.8394755,1.3767146,1.5908301,1.1162866,0.8363086,1.0552592,1.7848151,1.7433426,happy
1.890651,1.5001999,1.6270623,0.77960086,0.93798745,1.1627303,1.9990295,2.1477907,happy
2.0262423,1.5190371,1.4251338,0.9813795,0.56259835,0.9002734,1.8459452,1.8204867,happy
1.9544963,1.2744588,1.6113368,0.8192213,0.70776653,0.9975242,1.9264165,2.0090487,happy
1.7377249,1.3944758,1.3406695,0.88403803,0.9606491,0.8491232,1.7363775,1.8894435,happy
2.0716202,1.3412912,1.6166865,1.0270561,0.7656364,1.1501149,2.0048327,1.7678162,happy
1.7442527,1.347276,1.4100715,0.8287418,0.9665492,0.8440935,1.7515725,1.8894163,happy
1.6761009,1.3519942,1.6017032,0.7858806,0.6264075,1.2095184,1.782976,2.212235,happy
1.6992085,1.7494622,1.4939634,1.1462367,0.7831285,1.2331907,2.001719,2.0921474,happy
1.7153816,1.6233795,1.5987278,1.1274248,0.94894826,1.1266798,1.413904,1.9016483,happy
2.0262423,1.5190371,1.4251338,0.9813795,0.56259835,0.9002734,1.8459452,1.8204867,happy
2.1553376,1.5263867,1.511957,0.99970704,0.6983927,1.1147621,1.7025424,2.07795,happy
1.924461,1.279926,1.6135194,0.6663047,0.8516144,0.79945254,2.089698,1.7882401,happy
1.7322288,1.4029635,1.5648726,1.0689912,0.97045296,0.93320173,1.6651042,1.8893872,happy
1.9094234,1.6210434,1.2889397,0.80768675,0.75546205,0.93266094,1.928339,1.8921028,happy
1.8563237,1.2458595,1.66512,0.7617681,0.6615255,0.9585801,1.8236706,2.1134517,happy
1.9875717,1.4867691,1.5935123,0.87756133,1.188289,0.8909389,1.8593726,2.0730653,happy
1.924461,1.279926,1.6135194,0.6663047,0.8516144,0.79945254,2.089698,1.7882401,happy
1.9663126,1.2244031,1.607728,0.9378959,0.54894954,1.162353,1.8150221,1.9418383,happy
1.95254,1.4172869,1.713435,1.0308625,0.5693587,0.8182963,1.9388767,2.0824175,happy
1.7590407,1.4106928,1.7445873,0.7247467,0.6292936,1.0631728,1.7334725,2.2663372,happy
1.4849014,1.6442552,1.6047618,0.94828045,0.8437531,0.96250284,1.921185,2.1017616,happy
2.0287964,1.3271227,1.7757888,0.9026746,0.8454408,0.95130265,2.0391352,2.0742776,happy
1.9436623,1.5322114,1.6120882,0.8303687,0.6273134,1.2325295,1.8805159,2.0625632,happy
1.8192515,1.4773077,1.4556335,1.1310253,0.9249672,0.8130184,1.8135939,2.0585606,happy
1.5274134,1.4353508,1.4567697,0.7840784,0.86274296,1.1066139,1.7959554,1.9081161,happy
1.9493656,1.3798479,1.948408,0.9297374,0.9382018,1.0939883,1.8537717,2.0341563,happy
2.0043879,1.3106884,1.7898123,0.96576434,0.76879805,0.9191542,2.0272455,2.1315024,happy
1.7014072,1.3596648,1.4454322,0.7430943,0.75508684,1.1418911,2.0341096,1.8014528,happy
2.251108,1.5115451,1.4059901,1.0051434,0.77038807,1.0464451,1.9447511,1.817508,happy
1.8812135,1.4387205,1.60863,0.8731837,0.94122434,0.8337795,1.7406691,2.1834266,happy
1.7759691,1.5616089,1.4483145,0.93937755,1.0447913,1.1343448,1.8566482,2.0742638,happy
2.0072064,1.7421356,1.5799462,0.9418798,0.41860256,1.0742943,1.7617384,2.0250084,happy
2.2431438,1.4029483,1.71178,1.1164274,0.573628,1.0397478,1.933101,2.0507143,happy
2.119596,1.6864533,1.6007582,0.9414905,0.60275835,1.1438603,2.0348325,2.1956718,happy
1.785387,1.5470201,1.6682103,1.0434704,0.6226665,0.8811059,1.9564601,1.6732672,happy
1.9708762,1.5128498,1.0712888,0.7853642,0.48023492,0.90626574,1.6000913,1.7720199,happy
1.9392831,1.482664,1.6462266,0.94629604,0.659001,0.96126467,1.9842712,1.9628626,happy
1.9550002,1.345404,1.3970993,1.04616,0.7325988,0.9799108,1.645808,1.6978716,happy
1.9656717,1.6309558,1.8129644,1.1020806,0.82907295,1.0896714,1.9331942,2.1370285,happy
1.7526792,1.4607497,1.4335693,1.2508876,0.8243212,0.98861456,1.6511256,1.7136637,happy
1.883074,1.4436525,1.3846581,0.804345,0.60623133,1.068472,1.8293524,1.9958522,happy
2.033106,1.4447014,1.6248747,0.8557687,0.48985726,0.9157235,1.8759456,2.0187447,happy
1.853533,1.3900185,1.3137711,0.6671269,0.86262774,0.9227194,1.9393619,1.8661888,happy
1.9941167,1.4850457,1.3526281,0.8262339,0.8693775,0.86606616,1.819332,1.9555095,happy
1.7153105,1.6520659,1.3556997,1.1989573,1.0020363,1.1507035,1.7844983,1.768588,happy
2.0018456,1.4688576,1.3977355,0.9554052,0.73805,1.3340579,1.8710241,1.717662,happy
1.8947958,1.3571163,1.3705168,1.0581985,0.6163837,0.8900731,1.7883205,1.7097385,happy
1.9681059,1.5442431,1.6211935,0.8379698,0.6108505,1.2032199,1.8980384,2.1035,happy
1.8535963,1.3603159,1.5226957,0.9073257,0.812728,0.9517396,1.7292496,1.8346318,happy
2.304589,1.3955216,1.7148755,1.0644029,0.5041364,1.0635813,2.0403574,2.1003363,happy
1.890112,1.4609691,1.8109438,1.0405763,0.9724435,1.0544728,1.6517313,2.0640564,happy
1.6900192,1.4231735,1.5740005,0.8682744,0.7935145,1.2426995,1.8901898,1.6267692,happy
1.7856398,1.3442881,1.4014012,0.9874705,1.0320556,1.027884,1.6967374,1.7254215,happy
2.1538186,1.4021331,1.3993479,0.72777945,0.8762108,0.95091426,1.923286,1.9034059,happy
2.0273626,1.3029196,1.7852743,0.8372701,0.68211347,0.9035502,1.9758116,2.2527716,happy
1.6453733,1.3005425,1.3739244,0.83474845,0.9361366,0.82175404,1.5667711,1.9567847,happy
1.7873939,1.5501312,1.3891671,1.1291045,0.78467727,1.1332961,1.6170158,1.7775719,happy
1.7289562,1.23696,1.4750031,0.89326876,1.0172702,1.0573034,1.7261783,1.6981663,happy
1.8931841,1.6059933,1.5219938,0.8611021,0.85106474,0.94630146,1.2241452,1.5714362,happy
1.7153816,1.6233795,1.5987278,1.1274248,0.94894826,1.1266798,1.413904,1.9016483,happy
1.9020413,1.3644284,1.3187159,1.0171248,0.86868113,0.9024523,1.5510807,1.8772101,happy
1.7932293,1.4927667,1.5336624,0.92351437,1.1923193,1.0238969,2.02737,1.8491688,happy
1.9321926,1.4918646,1.3404222,0.9578587,0.74848825,1.0316887,1.5019948,1.6704727,happy
1.8021568,1.4309208,1.2809234,0.8210619,1.1318325,1.1337951,1.8772488,1.7974619,happy
1.9656717,1.6309558,1.8129644,1.1020806,0.82907295,1.0896714,1.9331942,2.1370285,happy
2.0098717,1.3264171,1.7661005,0.709519,0.71704954,1.1158191,1.9106452,2.1712728,happy
1.9031845,1.3867723,1.6367651,0.7969791,1.033178,1.094262,1.8158709,1.9257499,happy
1.9300555,1.3568335,1.2070332,0.97094804,1.1369988,0.7746441,1.9190235,1.954817,happy
2.2131507,1.3042791,1.5525172,1.0713482,0.66884506,0.8701627,1.9293224,2.045227,happy
1.942259,1.2780356,1.6254827,0.958487,0.65541667,1.285984,1.7315385,2.0280614,happy
2.2554157,1.4370824,1.5126015,0.8914944,0.6286931,0.95991325,2.0302267,1.9372487,happy
